# label : secret experiment #1381
# y : signal strength
# x : time signal
#time y4 y2 y3 y1 y5
18.07 -0.8437 0.2549 0.0082 -1.3102 -0.8675
18.08 0.8444 0.3614 -0.1747 -1.4508 -0.8745
18.09 -0.1964 0.4559 -0.3984 -1.4944 -0.7697
18.1 -0.8753 0.4524 -0.6043 -1.7932 -0.8058
18.11 0.761 0.5819 -0.7569 -1.8287 -0.7111
18.12 -0.1838 0.5297 -0.8756 -2.0724 -0.7827
18.13 -0.9159 0.5675 -1.1527 -2.0193 -0.7669
18.14 0.8903 0.5162 -1.1623 -2.1353 -0.7837
18.15 -0.1662 0.4312 -1.1747 -2.632 -0.8169
18.16 -0.8978 0.349 -1.2399 -2.72 -0.9474
18.17 0.8076 0.2422 -1.3208 -2.4943 -1.0588
18.18 -0.155 0.1796 -1.2761 -2.8137 -1.076
18.19 -0.9614 0.0783 -1.2043 -2.635 -1.1479
18.2 0.8799 -0.0176 -1.137 -2.5659 -1.3301
18.21 -0.1304 -0.0854 -1.0032 -2.9112 -1.3783
18.22 -0.9235 -0.1437 -0.7983 -2.659 -1.7799
18.23 0.8227 -0.2047 -0.7275 -2.6113 -1.7229
18.24 -0.1002 -0.2277 -0.5077 -2.5708 -1.9393
18.25 -0.7935 -0.2304 -0.3556 -2.2826 -2.1411
18.26 0.823 -0.1847 -0.1727 -2.217 -2.0977
18.27 -0.0765 -0.1523 0.011 -2.4281 -2.2261
18.28 -0.9034 -0.0749 0.1835 -2.0198 -2.4643
18.29 0.9099 0.0124 0.3555 -1.9109 -2.2256
18.3 -0.0439 0.12 0.4136 -1.6557 -2.602
18.31 -0.8229 0.2648 0.5652 -1.5824 -2.606
18.32 0.9737 0.3755 0.5917 -1.3946 -2.7977
18.33 -0.0086 0.5341 0.7335 -1.1699 -2.5201
18.34 -0.8626 0.5792 0.6966 -0.9575 -2.6422
18.35 0.8992 0.7401 0.6007 -0.7596 -2.4601
18.36 0.0265 0.9353 0.6474 -0.6364 -2.6603
18.37 -0.7353 0.9093 0.4608 -0.5765 -2.7431
18.38 0.9481 1.0165 0.3535 -0.5171 -2.8343
18.39 0.0624 0.9551 0.2445 -0.4251 -2.2716
18.4 -0.6913 0.9413 0.0774 -0.3537 -2.6308
18.41 0.9238 0.9019 -0.0932 -0.3733 -2.1693
18.42 0.0908 0.7548 -0.2638 -0.3435 -2.3062
18.43 -0.7238 0.7188 -0.4032 -0.3738 -2.1867
18.44 1.1063 0.4814 -0.6113 -0.4174 -1.9845
18.45 0.1318 0.2673 -0.7838 -0.5066 -1.6269
18.46 -0.6043 0.0419 -0.926 -0.6188 -1.5159
18.47 1.0042 -0.2119 -1.0253 -0.6438 -1.4468
18.48 0.1909 -0.5184 -1.1624 -0.8815 -1.383
18.49 -0.5754 -0.8539 -1.0935 -0.954 -1.1295
18.5 1.0465 -1.1461 -1.0668 -1.0573 -1.0071
18.51 0.2154 -1.4856 -1.2426 -1.227 -0.8818
18.52 -0.5829 -1.5964 -1.0726 -1.3888 -0.7472
18.53 1.1863 -2.0324 -0.9943 -1.3613 -0.6253
18.54 0.2853 -2.0893 -0.9382 -1.6145 -0.461
18.55 -0.538 -2.3396 -0.6972 -1.5707 -0.3681
18.56 1.2683 -2.2189 -0.6053 -1.8575 -0.2692
18.57 0.3207 -2.7081 -0.3925 -1.9042 -0.2357
18.58 -0.5717 -2.4572 -0.2188 -1.6848 -0.1802
18.59 1.3215 -2.3703 -0.0144 -1.6395 -0.1217
18.6 0.3492 -2.653 0.1857 -1.8611 -0.1135
18.61 -0.4779 -2.4124 0.3926 -1.6254 -0.094
18.62 1.3193 -2.5499 0.5865 -1.7137 -0.1091
18.63 0.3847 -2.0087 0.7158 -1.5886 -0.1434
18.64 -0.4905 -2.1015 0.9178 -1.2912 -0.1908
18.65 1.3843 -1.7615 1.0215 -1.2658 -0.2259
18.66 0.4644 -1.394 1.0587 -0.9493 -0.2819
18.67 -0.4106 -1.2079 1.2051 -0.7969 -0.3948
18.68 1.2941 -0.8527 1.0141 -0.7107 -0.4166
18.69 0.4742 -0.6027 1.082 -0.463 -0.5376
18.7 -0.3945 -0.2956 1.0768 -0.2665 -0.6546
18.71 1.4817 -0.0221 1.0341 -0.0779 -0.6754
18.72 0.555 0.2205 0.8644 0.1044 -0.7728
18.73 -0.3403 0.391 0.7742 0.3043 -0.9607
18.74 1.4614 0.5607 0.5234 0.4459 -0.8842
18.75 0.6032 0.6823 0.3949 0.5758 -1.0173
18.76 -0.3022 0.8196 0.2405 0.6851 -1.1982
18.77 1.4139 0.8348 0.0734 0.8729 -1.1385
18.78 0.5637 0.7456 -0.0787 0.9001 -1.2745
18.79 -0.262 0.7561 -0.2227 1.022 -1.1593
18.8 1.3513 0.6647 -0.3377 0.9644 -1.1323
18.81 0.7095 0.465 -0.4577 0.9261 -1.2173
18.82 -0.2189 0.3481 -0.5568 1.0123 -1.0903
18.83 1.4435 0.1463 -0.603 0.8028 -1.0763
18.84 0.6659 -0.0507 -0.5757 0.7752 -1.1018
18.85 -0.2101 -0.2838 -0.5514 0.66 -0.9616
18.86 1.5474 -0.4988 -0.5289 0.6406 -0.9601
18.87 0.7683 -0.6936 -0.3861 0.5244 -0.7241
18.88 -0.1943 -0.7752 -0.2578 0.3436 -0.6621
18.89 1.6396 -0.9932 -0.129 0.2291 -0.5215
18.9 0.7212 -1.0984 0.053 0.1226 -0.3843
18.91 -0.1446 -1.3292 0.2322 -0.0128 -0.1968
18.92 1.5947 -1.3371 0.406 -0.1257 -0.0456
18.93 0.8591 -1.5219 0.6871 -0.2328 0.1273
18.94 -0.1268 -1.4483 0.9142 -0.3181 0.3298
18.95 1.6211 -1.6042 0.924 -0.4236 0.5116
18.96 0.8066 -1.5086 1.133 -0.4096 0.6066
18.97 -0.0815 -1.4258 1.4918 -0.4577 0.7485
18.98 1.7951 -1.4426 1.5681 -0.4528 1.0121
18.99 0.9121 -1.464 1.5759 -0.4444 1.1593
19.0 -0.0705 -1.2104 1.6855 -0.4168 1.358
19.01 1.5188 -1.2421 1.6677 -0.3258 1.4892
19.02 0.9832 -1.1735 1.5412 -0.2239 1.6815
19.03 -0.0425 -0.9819 1.5446 -0.1336 1.8153
19.04 1.533 -0.9718 1.6769 0.0092 1.8341
19.05 0.8655 -0.8935 1.5003 0.1653 1.9818
19.06 -0.0204 -0.8409 1.3097 0.3301 2.0101
19.07 1.7098 -0.9323 1.2947 0.5209 2.0685
19.08 0.8754 -0.9984 1.0261 0.6451 2.0567
19.09 -0.0031 -1.0325 0.9022 0.7739 1.9437
19.1 1.8962 -1.0753 0.6676 1.1083 1.9521
19.11 0.9363 -1.1317 0.527 1.1673 1.8037
19.12 0.0113 -1.2849 0.3578 1.2573 1.9838
19.13 1.7509 -1.4902 0.2289 1.4122 1.8192
19.14 1.0121 -1.6226 0.0923 1.7582 1.7307
19.15 0.0236 -1.7593 -0.02 1.5776 1.649
19.16 1.6935 -1.8333 -0.1093 1.8729 1.5025
19.17 1.0121 -1.9183 -0.1563 1.8126 1.3022
19.18 0.0333 -1.8896 -0.1542 1.8784 1.2294
19.19 1.8188 -1.9243 -0.1336 1.851 1.1265
19.2 1.0966 -2.0774 -0.0877 1.9159 1.1241
19.21 0.0408 -2.0465 -0.009 1.6628 0.9824
19.22 1.8935 -2.2549 0.1023 1.7042 0.9438
19.23 1.1408 -1.8036 0.2425 1.6817 0.8092
19.24 0.0484 -1.8726 0.3923 1.4348 0.7514
19.25 1.7424 -1.9399 0.5662 1.3878 0.7455
19.26 1.0322 -1.743 0.7324 1.2357 0.7374
19.27 0.0406 -1.3339 0.9746 1.2123 0.7411
19.28 1.6668 -1.1447 1.2246 1.038 0.6659
19.29 1.1473 -0.9809 1.1746 0.724 0.6964
19.3 0.0385 -0.6342 1.4129 0.6712 0.7327
19.31 1.8497 -0.4053 1.5976 0.5264 0.7776
19.32 1.1566 -0.1348 1.6714 0.3822 0.7987
19.33 0.0339 0.1313 1.8189 0.2747 0.8978
19.34 1.873 0.3422 1.6205 0.1492 0.9225
19.35 1.092 0.5674 1.7932 0.0898 1.0667
19.36 0.0261 0.7902 1.624 0.0379 1.1204
19.37 1.614 0.9593 1.6772 0.0074 1.2153
19.38 0.9945 1.1098 1.7132 0.0055 1.4684
19.39 0.0104 1.219 1.4078 0.0267 1.3954
19.4 1.7357 1.0914 1.427 0.0764 1.7947
19.41 0.9939 1.1884 1.1062 0.1447 1.8297
19.42 -0.0053 0.9777 0.9283 0.2155 2.0152
19.43 1.7006 0.9612 0.7292 0.3798 1.9986
19.44 1.131 0.6828 0.591 0.5054 2.2153
19.45 -0.029 0.5716 0.3743 0.6041 2.4406
19.46 1.5423 0.3142 0.1844 0.7329 2.2705
19.47 1.0471 0.0501 0.0226 0.8426 2.5246
19.48 -0.0537 -0.2529 -0.1328 1.0302 2.5452
19.49 1.8067 -0.5051 -0.2284 1.331 2.7158
19.5 1.0168 -0.8498 -0.3517 1.3394 2.7062
19.51 -0.0772 -1.1777 -0.3713 1.5914 2.8513
19.52 1.7732 -1.2676 -0.4453 1.546 3.1148
19.53 0.9087 -1.7133 -0.3996 1.7559 3.1894
19.54 -0.1182 -1.6617 -0.4273 1.7317 2.9479
19.55 1.5586 -2.1577 -0.3707 1.8644 3.1925
19.56 0.9577 -1.9381 -0.2392 1.8729 2.9983
19.57 -0.1356 -2.4136 -0.1302 1.973 2.696
19.58 1.4286 -2.3112 0.0151 1.9625 2.945
19.59 1.0048 -2.2961 0.1817 1.9554 2.6923
19.6 -0.1933 -2.2018 0.343 1.638 2.7505
19.61 1.4595 -2.2889 0.5231 1.4833 2.3461
19.62 0.807 -2.015 0.6088 1.395 2.5671
19.63 -0.2236 -1.7811 0.7138 1.2555 2.21
