# label : secret experiment #3487
# y : intensity
#y2 y5 y4 time y1 y3 y6
-0.7692 2.1818 -1.4861 15.4 1.2211 2.2814 0.4818
-0.8153 1.9908 -1.897 15.41 1.2935 2.1663 0.767
-0.8861 1.6328 -2.3884 15.42 0.9025 2.0861 0.6475
-0.7994 1.7085 -2.1782 15.43 0.7991 1.5027 0.1672
-0.8885 1.5576 -2.3078 15.44 0.6389 1.0645 -0.4368
-0.7585 1.3699 -2.3139 15.45 0.4222 0.7284 -0.9741
-0.7787 1.1462 -1.8475 15.46 0.2377 0.3387 -1.1005
-0.843 1.0381 -1.1736 15.47 0.0709 0.0449 -0.6932
-0.7595 1.0403 -0.7922 15.48 -0.0557 -0.1274 -0.0002
-0.8603 0.948 -0.4479 15.49 -0.1378 -0.1273 0.7179
-0.864 1.0278 -0.2294 15.5 -0.176 -0.0229 1.0511
-0.8634 1.0188 -0.1531 15.51 -0.1798 0.2085 0.9875
-0.7819 1.0184 -0.3127 15.52 -0.1381 0.52 0.5652
-0.7131 1.0456 -0.5942 15.53 -0.0541 0.8387 -0.1074
-0.7097 0.9789 -0.9311 15.54 0.0735 1.2155 -0.5977
-0.6539 1.0324 -1.2312 15.55 0.2188 1.1959 -0.7848
-0.6811 1.099 -1.854 15.56 0.4252 1.2881 -0.4824
-0.6712 1.2818 -1.7365 15.57 0.6083 1.2521 0.1329
-0.582 1.3656 -1.8386 15.58 0.8846 1.1897 0.7928
-0.6426 1.4227 -1.8997 15.59 0.9974 0.8902 1.1879
-0.665 1.7165 -1.5181 15.6 1.1023 0.4745 1.3153
-0.6434 1.6996 -0.8652 15.61 1.3908 0.0127 0.8263
-0.5503 1.6961 -0.514 15.62 1.5476 -0.425 0.2092
-0.5818 2.0233 -0.0669 15.63 1.6633 -0.6513 -0.3177
-0.536 2.2749 0.2289 15.64 1.5554 -1.0091 -0.5854
-0.5704 2.3681 0.3173 15.65 1.6975 -1.0977 -0.3485
-0.5989 2.307 0.2309 15.66 1.5038 -0.9895 0.2437
-0.6117 2.4036 -0.0536 15.67 1.4311 -0.7791 0.9975
-0.6108 2.5323 -0.3956 15.68 1.5669 -0.4513 1.516
-0.5906 2.3642 -0.7609 15.69 1.2883 -0.1052 1.5128
-0.6686 2.5373 -1.1865 15.7 1.0977 0.2233 1.0354
-0.5795 2.251 -1.4773 15.71 0.7833 0.4879 0.5001
-0.675 2.3971 -1.5523 15.72 0.5902 0.6488 -0.1206
-0.7794 2.2696 -1.2308 15.73 0.3967 0.7626 -0.4456
-0.7552 2.0999 -0.9244 15.74 0.134 0.6347 -0.2686
-0.7934 1.9463 -0.5853 15.75 -0.1133 0.4537 0.2649
-0.8873 1.6802 -0.0974 15.76 -0.312 0.1464 0.8787
-0.9834 1.5137 0.2936 15.77 -0.4522 -0.2184 1.4443
-0.9415 1.2831 0.6226 15.78 -0.6548 -0.6042 1.7067
-1.0798 1.109 0.711 15.79 -0.6903 -0.8828 1.3306
-1.1939 1.1096 0.7179 15.8 -0.8565 -1.0649 0.7552
-1.2745 0.7214 0.4312 15.81 -0.7603 -1.2108 0.064
-1.2966 0.5459 0.0908 15.82 -0.7513 -1.2633 -0.3318
-1.2943 0.4108 -0.3301 15.83 -0.6574 -1.1182 -0.236
-1.4987 0.1697 -0.6454 15.84 -0.5789 -0.7367 0.2119
-1.329 -0.0144 -0.9455 15.85 -0.4891 -0.3586 0.9611
-1.5561 -0.2023 -0.9513 15.86 -0.3207 0.0047 1.3748
-1.529 -0.3652 -0.8821 15.87 -0.174 0.338 1.6014
-1.6637 -0.4452 -0.6909 15.88 -0.022 0.7169 1.3599
-1.8738 -0.6479 -0.2465 15.89 0.1297 0.8079 0.7992
-1.7737 -0.7455 0.1882 15.9 0.273 0.8474 0.1971
-1.9177 -0.7834 0.6896 15.91 0.3561 0.7584 -0.2428
-1.7848 -0.8067 0.9305 15.92 0.4935 0.5524 -0.2624
-1.8624 -0.8143 1.013 15.93 0.5615 0.2196 0.1392
-1.7988 -0.7776 1.0846 15.94 0.544 -0.1295 0.8453
-1.9496 -0.7853 0.8699 15.95 0.4636 -0.4549 1.2627
-1.8203 -0.6754 0.4846 15.96 0.3569 -0.7027 1.5293
-1.8601 -0.6863 0.1107 15.97 0.239 -0.8216 1.484
-1.8975 -0.5316 -0.2898 15.98 0.0752 -0.763 0.9779
-2.0622 -0.5294 -0.5391 15.99 -0.1405 -0.7412 0.2748
-1.8476 -0.372 -0.6956 16.0 -0.3811 -0.4048 -0.2592
-1.9638 -0.2817 -0.6178 16.01 -0.6257 -0.0431 -0.3286
-1.683 -0.1751 -0.4035 16.02 -0.8495 0.3911 -0.0064
-1.615 -0.0729 -0.0468 16.03 -1.2055 0.8229 0.6737
-1.6702 0.0249 0.4408 16.04 -1.4126 1.0841 1.2703
-1.558 0.1162 0.7709 16.05 -1.5605 1.3525 1.5781
-1.5692 0.1746 1.069 16.06 -1.7533 1.6098 1.3878
-1.2601 0.2172 1.4824 16.07 -1.9363 1.4805 1.0171
-1.3297 0.259 1.3274 16.08 -2.1387 1.4782 0.2873
-1.236 0.2881 1.178 16.09 -2.0786 1.0308 -0.2617
-1.0037 0.2567 0.8923 16.1 -2.1972 0.8224 -0.4527
-1.0363 0.2598 0.3847 16.11 -2.0601 0.4019 -0.2119
-0.8283 0.1979 0.0073 16.12 -2.385 0.1599 0.391
-0.7846 0.1192 -0.342 16.13 -2.2887 -0.0395 0.9982
-0.6538 0.0319 -0.478 16.14 -1.8837 -0.1085 1.4882
-0.4807 -0.09 -0.4783 16.15 -1.7073 -0.0408 1.4393
-0.4021 -0.2336 -0.2782 16.16 -1.6557 0.1716 0.9308
-0.2946 -0.3903 0.0406 16.17 -1.4562 0.5064 0.2265
-0.1546 -0.516 0.4622 16.18 -1.4334 0.8972 -0.3886
-0.0651 -0.6602 0.9352 16.19 -1.2263 1.2349 -0.6157
0.0343 -0.9235 1.1573 16.2 -1.053 1.5915 -0.3976
0.1147 -1.1596 1.6136 16.21 -0.9283 1.8138 0.1237
0.213 -1.1414 1.4885 16.22 -0.7685 2.1084 0.8349
0.2885 -1.3924 1.3572 16.23 -0.7229 2.2859 1.1156
0.3377 -1.6914 1.1001 16.24 -0.7678 1.889 1.2796
0.3982 -1.7634 0.5788 16.25 -0.8769 1.8249 0.8296
0.4483 -1.9445 0.1609 16.26 -0.9374 1.4806 0.1721
0.4315 -1.9587 -0.2143 16.27 -0.9601 1.2112 -0.494
0.5023 -1.8744 -0.4119 16.28 -1.1295 0.7107 -0.7387
0.4469 -2.1243 -0.4587 16.29 -1.5088 0.5163 -0.6942
0.4686 -2.3108 -0.2921 16.3 -1.5729 0.2819 -0.1565
0.4596 -2.3146 -0.006 16.31 -1.6908 0.2415 0.4691
0.3793 -2.262 0.406 16.32 -2.251 0.3548 0.8948
0.3571 -1.9342 0.7799 16.33 -2.3767 0.5412 1.0117
0.2626 -2.1887 1.3229 16.34 -2.6371 0.8256 0.7344
0.166 -1.9048 1.4272 16.35 -2.7491 1.3151 0.0966
0.1027 -1.8975 1.6254 16.36 -2.8398 1.7256 -0.5167
-0.0058 -1.5924 1.4797 16.37 -2.9655 1.8589 -0.9522
-0.1261 -1.6464 0.9839 16.38 -2.9285 2.1538 -0.9785
-0.2325 -1.5719 0.6489 16.39 -2.9856 2.2218 -0.4421
-0.3672 -1.2774 0.1676 16.4 -3.1462 2.0226 0.225
-0.5159 -1.1643 -0.2182 16.41 -2.9075 2.0242 0.71
-0.699 -0.8762 -0.4671 16.42 -2.8169 1.461 0.9163
-0.7088 -0.7445 -0.5702 16.43 -2.746 1.1412 0.6482
-0.9531 -0.6345 -0.4217 16.44 -2.3993 0.7586 0.0185
-0.9907 -0.4802 -0.1949 16.45 -2.3033 0.3353 -0.6322
-1.1987 -0.3512 0.2245 16.46 -2.0413 0.052 -1.1991
-1.5074 -0.1899 0.6413 16.47 -1.7728 -0.103 -1.0204
-1.5381 -0.1143 0.9982 16.48 -1.5209 -0.1303 -0.6586
-1.5359 -0.0232 1.2722 16.49 -1.1806 -0.0103 -0.0779
-1.6198 0.0296 1.4449 16.5 -1.045 0.2267 0.4804
-1.7931 0.0692 1.2287 16.51 -0.8722 0.5481 0.7151
-2.0122 0.065 0.9458 16.52 -0.7865 0.7876 0.4944
-2.2948 0.0556 0.5605 16.53 -0.7274 1.1397 -0.0436
-2.3019 0.0201 0.1067 16.54 -0.7824 1.3042 -0.6903
-2.3385 -0.0391 -0.3028 16.55 -0.7353 1.419 -1.2861
-2.2164 -0.1102 -0.5799 16.56 -0.777 1.4716 -1.4412
-2.5455 -0.2166 -0.7602 16.57 -1.0068 1.0817 -0.8731
-2.3719 -0.3104 -0.6107 16.58 -1.1147 0.9283 -0.3598
-2.3173 -0.3944 -0.4132 16.59 -1.2369 0.4736 0.274
-2.6122 -0.5716 -0.0742 16.6 -1.5378 0.0379 0.5515
-2.5473 -0.696 0.3254 16.61 -1.6388 -0.3686 0.4641
-2.2858 -0.8646 0.6883 16.62 -1.7802 -0.7078 -0.0824
-2.3587 -1.0048 0.9707 16.63 -1.7327 -1.0363 -0.7937
-2.5501 -1.118 1.2526 16.64 -2.1772 -1.0369 -1.2213
-2.1647 -1.2733 0.9948 16.65 -1.9645 -1.1683 -1.5778
-2.2609 -1.3513 0.7627 16.66 -2.077 -0.9272 -1.0823
-2.0232 -1.3222 0.4165 16.67 -2.3508 -0.6241 -0.5489
-2.0956 -1.4931 -0.0394 16.68 -2.239 -0.3133 0.0678
-1.9031 -1.3921 -0.4581 16.69 -2.0999 -0.0328 0.4246
-1.627 -1.427 -0.8335 16.7 -1.9424 0.2089 0.3924
-1.6177 -1.4951 -0.9791 16.71 -2.0692 0.4095 -0.0657
-1.4173 -1.3469 -0.8984 16.72 -1.8119 0.3703 -0.7714
-1.304 -1.1533 -0.7805 16.73 -1.4268 0.2775 -1.2069
-1.0661 -1.137 -0.3585 16.74 -1.2076 0.0375 -1.6919
-0.8685 -1.1364 0.0341 16.75 -1.1376 -0.3226 -1.3419
-0.7064 -0.8627 0.4603 16.76 -0.7964 -0.7795 -0.773
-0.6165 -0.8878 0.7996 16.77 -0.5505 -1.1838 -0.077
-0.3737 -0.5908 0.914 16.78 -0.2803 -1.6795 0.3484
-0.1921 -0.5105 0.8577 16.79 -0.0711 -1.6914 0.3974
-0.0097 -0.3148 0.6049 16.8 0.1183 -2.1005 -0.0134
0.1603 -0.1384 0.2846 16.81 0.2794 -2.02 -0.6059
0.322 0.0505 -0.179 16.82 0.3288 -2.0328 -1.213
0.4855 0.2116 -0.6493 16.83 0.394 -1.5704 -1.576
0.6138 0.3789 -1.0162 16.84 0.4189 -1.3871 -1.4468
0.8905 0.5671 -1.0892 16.85 0.4433 -0.9116 -0.8873
0.9838 0.7323 -1.2004 16.86 0.3124 -0.607 -0.1786
1.053 0.8217 -0.923 16.87 0.2337 -0.3972 0.3046
1.0914 0.8114 -0.6863 16.88 0.0886 -0.2428 0.4215
1.2655 0.9274 -0.2691 16.89 -0.0755 -0.2486 0.0972
1.3443 0.906 0.1485 16.9 -0.2648 -0.3791 -0.476
1.3902 0.9438 0.5101 16.91 -0.4434 -0.6391 -1.2226
1.5305 0.97 0.7359 16.92 -0.6071 -1.0484 -1.5668
1.585 1.0585 0.6444 16.93 -0.7316 -1.4992 -1.4037
1.5135 1.0003 0.5171 16.94 -0.9115 -1.7093 -0.828
1.5765 0.7914 0.1409 16.95 -0.9879 -2.203 -0.2102
1.311 0.72 -0.3013 16.96 -0.9281 -2.3771 0.3279
1.3162 0.7041 -0.6803 16.97 -1.0676 -2.4436 0.5773
1.4105 0.488 -1.1714 16.98 -1.0388 -2.2966 0.2617
1.0941 0.348 -1.2101 16.99 -0.9081 -2.0223 -0.3184
1.1074 0.2276 -1.4058 17.0 -0.8246 -1.4688 -0.9164
