# y : intensity
# label : secret experiment #4709
#y1 y5 time y2 y4 y3
0.9086 -0.6922 18.07 -0.1972 0.5509 -0.3101
0.8641 -0.7309 18.08 -0.3374 0.2781 -0.3185
0.9094 -0.8162 18.09 -0.4799 -0.0648 -0.2935
0.817 -0.7613 18.1 -0.7268 -0.3779 -0.267
0.8008 -0.7795 18.11 -0.7875 -0.6077 -0.3044
0.6897 -0.7487 18.12 -0.9001 -0.8596 -0.3134
0.7105 -0.6961 18.13 -1.1308 -1.1401 -0.3477
0.558 -0.6155 18.14 -1.2126 -1.1509 -0.3948
0.4265 -0.5817 18.15 -1.4822 -1.2076 -0.4221
0.3313 -0.6126 18.16 -1.4728 -1.2046 -0.4693
0.2357 -0.5889 18.17 -1.4396 -1.1955 -0.5942
0.1448 -0.5424 18.18 -1.4732 -1.1483 -0.6631
0.0205 -0.4523 18.19 -1.6011 -1.0296 -0.7674
-0.0876 -0.4606 18.2 -1.7587 -0.8418 -0.9657
-0.2198 -0.4544 18.21 -1.7073 -0.5326 -0.9791
-0.3204 -0.4785 18.22 -1.6781 -0.3552 -1.1169
-0.4414 -0.4814 18.23 -1.4413 -0.1813 -1.3327
-0.4784 -0.5011 18.24 -1.3751 -0.0273 -1.5331
-0.6138 -0.6595 18.25 -1.3932 0.0706 -1.7978
-0.6876 -0.649 18.26 -1.3513 0.1004 -1.7011
-0.7243 -0.7847 18.27 -1.0726 0.0911 -2.0539
-0.8503 -0.9059 18.28 -0.8949 -0.0035 -2.186
-0.8108 -1.0054 18.29 -0.8514 -0.1496 -2.2393
-0.8296 -0.9552 18.3 -0.7004 -0.3335 -2.5127
-0.9469 -1.1294 18.31 -0.4696 -0.5254 -2.6298
-0.9204 -1.2749 18.32 -0.3516 -0.8948 -2.3729
-0.916 -1.3438 18.33 -0.1841 -1.0579 -2.502
-0.9652 -1.5994 18.34 -0.0447 -1.3426 -2.9285
-0.9599 -1.7248 18.35 0.0798 -1.5902 -3.0487
-0.8605 -1.7928 18.36 0.2121 -1.595 -3.1483
-0.7522 -2.0463 18.37 0.3075 -1.7549 -2.7011
-0.7449 -2.2297 18.38 0.4036 -1.8486 -2.6611
-0.6375 -2.0598 18.39 0.3933 -1.7984 -3.0083
-0.5206 -2.2904 18.4 0.5003 -1.6199 -2.8914
-0.437 -2.5399 18.41 0.4195 -1.5595 -3.1494
-0.3659 -2.4278 18.42 0.4177 -1.2851 -3.0047
-0.2306 -2.3357 18.43 0.3704 -1.0907 -2.8797
-0.1173 -2.6127 18.44 0.3153 -0.6981 -2.6326
0.0187 -2.5078 18.45 0.2579 -0.3534 -2.388
0.1449 -2.6767 18.46 0.1761 -0.0579 -2.2467
0.2889 -2.6755 18.47 0.0558 0.2187 -2.43
0.4371 -2.3528 18.48 -0.0587 0.5173 -2.2583
0.5085 -2.3374 18.49 -0.1855 0.7452 -1.7752
0.701 -2.3749 18.5 -0.3573 0.8461 -1.8509
0.7759 -2.0079 18.51 -0.5134 0.8543 -1.4246
0.8473 -2.0244 18.52 -0.5832 0.936 -1.4811
0.9864 -1.863 18.53 -0.8218 0.9128 -1.2326
1.0396 -1.7388 18.54 -0.9012 0.8363 -0.9723
1.3151 -1.4508 18.55 -0.9975 0.6584 -0.7637
1.2098 -1.3153 18.56 -1.0485 0.517 -0.7295
1.2756 -1.0401 18.57 -1.2685 0.3247 -0.449
1.2746 -0.8192 18.58 -1.1202 0.1417 -0.3557
1.4096 -0.5236 18.59 -1.3425 -0.0055 -0.1781
1.3435 -0.263 18.6 -1.2994 -0.1146 -0.0322
1.5995 -0.0346 18.61 -1.384 -0.1735 0.0926
1.4695 0.2243 18.62 -1.3382 -0.1571 0.2129
1.5085 0.4488 18.63 -1.1619 -0.0765 0.3428
1.5284 0.666 18.64 -1.1912 0.0644 0.431
1.3119 0.9201 18.65 -1.0758 0.2399 0.4719
1.4499 0.9845 18.66 -0.84 0.5182 0.4926
1.2395 1.1598 18.67 -0.8249 0.8083 0.5666
1.1821 1.4992 18.68 -0.6156 1.0064 0.6158
1.2208 1.5895 18.69 -0.458 1.3356 0.6601
1.1199 1.8091 18.7 -0.2826 1.7029 0.5432
1.0196 1.6525 18.71 -0.1158 2.0637 0.5277
0.9064 1.9596 18.72 0.0603 1.9886 0.5516
0.7794 1.7181 18.73 0.2079 2.1774 0.5183
0.7274 1.7347 18.74 0.4181 2.22 0.4529
